"","Datum","Warengruppe","Umsatz","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Temperaturklassen"
"4654",2016-01-07,4,55.4424370840498,7,-4,13,22,"kalt"
"4655",2016-01-07,2,231.157221388404,7,-4,13,22,"kalt"
"4656",2016-01-08,5,193.938119400977,7,1.75,20,61,"kalt"
"4657",2016-01-08,2,240.732081245657,7,1.75,20,61,"kalt"
"4658",2016-01-08,3,62.3059143752801,7,1.75,20,61,"kalt"
"4659",2016-01-08,4,71.7226942714326,7,1.75,20,61,"kalt"
"4660",2016-01-08,1,68.7481180605328,7,1.75,20,61,"kalt"
"4661",2016-01-09,1,88.5967160881984,4,2.875,6,21,"kalt"
"4662",2016-01-09,4,64.835874109499,4,2.875,6,21,"kalt"
"4663",2016-01-09,2,310.19021362033,4,2.875,6,21,"kalt"
"4664",2016-01-09,3,131.135214043175,4,2.875,6,21,"kalt"
"4665",2016-01-09,5,276.715250071637,4,2.875,6,21,"kalt"
"4666",2016-01-10,2,410.089486410343,7,2.125,8,63,"kalt"
"4667",2016-01-10,4,121.591849650866,7,2.125,8,63,"kalt"
"4668",2016-01-10,1,39.937818475784,7,2.125,8,63,"kalt"
"4669",2016-01-10,3,133.842985475896,7,2.125,8,63,"kalt"
"4670",2016-01-10,5,121.493282473682,7,2.125,8,63,"kalt"
"4671",2016-01-11,5,189.559749547889,7,2.5,6,45,"kalt"
"4672",2016-01-11,3,85.8697308053528,7,2.5,6,45,"kalt"
"4673",2016-01-11,4,75.6621775473688,7,2.5,6,45,"kalt"
"4674",2016-01-11,1,123.468161375388,7,2.5,6,45,"kalt"
"4675",2016-01-11,2,230.99605551649,7,2.5,6,45,"kalt"
"4676",2016-01-12,1,96.7749099762038,7,4,8,63,"kalt"
"4677",2016-01-12,5,222.618083950592,7,4,8,63,"kalt"
"4678",2016-01-12,3,97.1292028532515,7,4,8,63,"kalt"
"4679",2016-01-12,2,209.647066822165,7,4,8,63,"kalt"
"4680",2016-01-12,4,47.508598164613,7,4,8,63,"kalt"
"4681",2016-01-13,3,76.6672503579133,8,1.875,14,61,"kalt"
"4682",2016-01-13,2,212.715205906421,8,1.875,14,61,"kalt"
"4683",2016-01-13,5,216.772244614294,8,1.875,14,61,"kalt"
"4684",2016-01-13,4,68.258783305949,8,1.875,14,61,"kalt"
"4685",2016-01-13,1,69.6713814579147,8,1.875,14,61,"kalt"
"4686",2016-01-14,2,245.041703770516,6,1.75,6,10,"kalt"
"4687",2016-01-14,5,219.3059709318,6,1.75,6,10,"kalt"
"4688",2016-01-14,1,103.240917970383,6,1.75,6,10,"kalt"
"4689",2016-01-14,3,84.4716470314345,6,1.75,6,10,"kalt"
"4690",2016-01-14,4,57.2527864696897,6,1.75,6,10,"kalt"
"4691",2016-01-15,1,76.7043334988454,7,2.125,12,10,"kalt"
"4692",2016-01-15,5,193.214277037618,7,2.125,12,10,"kalt"
"4693",2016-01-15,4,74.9692978522181,7,2.125,12,10,"kalt"
"4694",2016-01-15,3,77.2434255197582,7,2.125,12,10,"kalt"
"4695",2016-01-15,2,265.688670335341,7,2.125,12,10,"kalt"
"4696",2016-01-16,1,134.82042208679,7,0.5,5,10,"kalt"
"4697",2016-01-16,5,274.890740672995,7,0.5,5,10,"kalt"
"4698",2016-01-16,2,294.730277690986,7,0.5,5,10,"kalt"
"4699",2016-01-16,4,86.547766419124,7,0.5,5,10,"kalt"
"4700",2016-01-16,3,115.665082036361,7,0.5,5,10,"kalt"
"4701",2016-01-17,4,83.3440894002096,3,-1.375,9,NA,"kalt"
"4702",2016-01-17,3,172.589343024335,3,-1.375,9,NA,"kalt"
"4703",2016-01-17,5,299.770085809813,3,-1.375,9,NA,"kalt"
"4704",2016-01-17,1,41.7306726855902,3,-1.375,9,NA,"kalt"
"4705",2016-01-17,2,416.27974422688,3,-1.375,9,NA,"kalt"
"4706",2016-01-18,4,51.1624488640057,6,-1.75,6,10,"kalt"
"4707",2016-01-18,3,75.7081265683294,6,-1.75,6,10,"kalt"
"4708",2016-01-18,1,113.848186314372,6,-1.75,6,10,"kalt"
"4709",2016-01-18,2,196.76012234694,6,-1.75,6,10,"kalt"
"4710",2016-01-18,5,176.375194730937,6,-1.75,6,10,"kalt"
"4711",2016-01-19,5,193.826948933223,7,-2.5,10,73,"kalt"
"4712",2016-01-19,3,89.795126229029,7,-2.5,10,73,"kalt"
"4713",2016-01-19,4,52.6766328715509,7,-2.5,10,73,"kalt"
"4714",2016-01-19,1,99.3856405745354,7,-2.5,10,73,"kalt"
"4715",2016-01-19,2,207.412383271762,7,-2.5,10,73,"kalt"
"4716",2016-01-20,2,233.00854277551,7,-1.625,8,28,"kalt"
"4717",2016-01-20,5,200.826111442389,7,-1.625,8,28,"kalt"
"4718",2016-01-20,3,107.303400705441,7,-1.625,8,28,"kalt"
"4719",2016-01-20,4,48.1736557040667,7,-1.625,8,28,"kalt"
"4720",2016-01-20,1,79.1353473096275,7,-1.625,8,28,"kalt"
"4721",2016-01-21,5,250.15344491956,4,-4.875,5,20,"kalt"
"4722",2016-01-21,4,58.5475256416195,4,-4.875,5,20,"kalt"
"4723",2016-01-21,1,108.595935694673,4,-4.875,5,20,"kalt"
"4724",2016-01-21,2,222.627075082388,4,-4.875,5,20,"kalt"
"4725",2016-01-21,3,101.506722935716,4,-4.875,5,20,"kalt"
"4726",2016-01-22,3,65.7203857155031,1,-3,7,10,"kalt"
"4727",2016-01-22,2,246.118891098791,1,-3,7,10,"kalt"
"4728",2016-01-22,4,74.60100772742,1,-3,7,10,"kalt"
"4729",2016-01-22,1,96.3055837260512,1,-3,7,10,"kalt"
"4730",2016-01-22,5,248.098227157249,1,-3,7,10,"kalt"
"4731",2016-01-23,4,58.569762463738,6,3.125,6,49,"kalt"
"4732",2016-01-23,5,229.906772887653,6,3.125,6,49,"kalt"
"4733",2016-01-23,1,96.7489428154796,6,3.125,6,49,"kalt"
"4734",2016-01-23,2,273.076862089786,6,3.125,6,49,"kalt"
"4735",2016-01-23,3,97.7792786852686,6,3.125,6,49,"kalt"
"4736",2016-01-24,5,265.946910450504,7,5.125,7,10,"kalt"
"4737",2016-01-24,3,151.068199970058,7,5.125,7,10,"kalt"
"4738",2016-01-24,1,41.653137191445,7,5.125,7,10,"kalt"
"4739",2016-01-24,4,149.789734439813,7,5.125,7,10,"kalt"
"4740",2016-01-24,2,387.324227337581,7,5.125,7,10,"kalt"
"4741",2016-01-25,5,205.155030201946,8,9,9,45,"kalt"
"4742",2016-01-25,3,80.5316812843894,8,9,9,45,"kalt"
"4743",2016-01-25,2,248.99728128206,8,9,9,45,"kalt"
"4744",2016-01-25,4,79.3947024923584,8,9,9,45,"kalt"
"4745",2016-01-25,1,101.660734532574,8,9,9,45,"kalt"
"4746",2016-01-26,2,221.127801890975,7,7.875,9,NA,"kalt"
"4747",2016-01-26,4,71.8353777343297,7,7.875,9,NA,"kalt"
"4748",2016-01-26,5,232.766301830989,7,7.875,9,NA,"kalt"
"4749",2016-01-26,1,93.194311458274,7,7.875,9,NA,"kalt"
"4750",2016-01-26,3,56.1255091629798,7,7.875,9,NA,"kalt"
"4751",2016-01-27,5,219.991170296682,7,10.375,15,61,"normal"
"4752",2016-01-27,2,226.325022919998,7,10.375,15,61,"normal"
"4753",2016-01-27,1,86.5509289158139,7,10.375,15,61,"normal"
"4754",2016-01-27,4,71.8386915353738,7,10.375,15,61,"normal"
"4755",2016-01-27,3,104.49661880823,7,10.375,15,61,"normal"
"4756",2016-01-28,1,124.556569599892,5,6.75,16,21,"kalt"
"4757",2016-01-28,4,37.4060506108956,5,6.75,16,21,"kalt"
"4758",2016-01-28,2,236.14096812416,5,6.75,16,21,"kalt"
"4759",2016-01-28,5,244.408812315202,5,6.75,16,21,"kalt"
"4760",2016-01-28,3,69.5372348970724,5,6.75,16,21,"kalt"
"4761",2016-01-29,1,91.0082856635981,7,8.125,17,61,"kalt"
"4762",2016-01-29,3,77.2674236690111,7,8.125,17,61,"kalt"
"4763",2016-01-29,5,195.574412527158,7,8.125,17,61,"kalt"
"4764",2016-01-29,2,267.454875544475,7,8.125,17,61,"kalt"
"4765",2016-01-29,4,74.5834935282299,7,8.125,17,61,"kalt"
"4766",2016-01-30,1,90.1685996751073,7,6.625,17,65,"kalt"
"4767",2016-01-30,4,58.1344429883485,7,6.625,17,65,"kalt"
"4768",2016-01-30,2,329.964997391404,7,6.625,17,65,"kalt"
"4769",2016-01-30,3,101.154895981059,7,6.625,17,65,"kalt"
"4770",2016-01-30,5,239.078662887727,7,6.625,17,65,"kalt"
"4771",2016-01-31,4,132.950380868849,6,4.125,13,61,"kalt"
"4772",2016-01-31,1,52.0502097378234,6,4.125,13,61,"kalt"
"4773",2016-01-31,2,382.123533692755,6,4.125,13,61,"kalt"
"4774",2016-01-31,5,266.119925137902,6,4.125,13,61,"kalt"
"4775",2016-01-31,3,116.036789722019,6,4.125,13,61,"kalt"
"4776",2016-02-01,4,93.6709633665612,7,7.875,21,61,"kalt"
"4777",2016-02-01,2,320.500473747742,7,7.875,21,61,"kalt"
"4778",2016-02-01,5,241.753423222328,7,7.875,21,61,"kalt"
"4779",2016-02-01,1,100.874631975329,7,7.875,21,61,"kalt"
"4780",2016-02-01,3,79.6701465240555,7,7.875,21,61,"kalt"
"4781",2016-02-02,4,173.19490154443,6,7.5,20,61,"kalt"
"4782",2016-02-02,5,248.516273860935,6,7.5,20,61,"kalt"
"4783",2016-02-02,2,334.195166966653,6,7.5,20,61,"kalt"
"4784",2016-02-02,1,101.820989696245,6,7.5,20,61,"kalt"
"4785",2016-02-02,3,77.7235209476192,6,7.5,20,61,"kalt"
"4786",2016-02-03,1,114.464238664044,6,4.75,15,61,"kalt"
"4787",2016-02-03,5,325.507863771923,6,4.75,15,61,"kalt"
"4788",2016-02-03,2,295.824206669011,6,4.75,15,61,"kalt"
"4789",2016-02-03,3,77.0896272256222,6,4.75,15,61,"kalt"
"4790",2016-02-03,4,138.868927432964,6,4.75,15,61,"kalt"
"4791",2016-02-04,2,341.286700292853,5,4.25,12,22,"kalt"
"4792",2016-02-04,5,328.07660342003,5,4.25,12,22,"kalt"
"4793",2016-02-04,1,128.594824919993,5,4.25,12,22,"kalt"
"4794",2016-02-04,3,89.2085750628842,5,4.25,12,22,"kalt"
"4795",2016-02-04,4,212.954763467956,5,4.25,12,22,"kalt"
"4796",2016-02-05,1,124.433139717936,7,4.5,10,61,"kalt"
"4797",2016-02-05,3,80.809542590926,7,4.5,10,61,"kalt"
"4798",2016-02-05,4,169.87129717056,7,4.5,10,61,"kalt"
"4799",2016-02-05,5,264.123167995632,7,4.5,10,61,"kalt"
"4800",2016-02-05,2,287.795395648607,7,4.5,10,61,"kalt"
"4801",2016-02-06,2,474.051333102261,7,9.375,11,21,"kalt"
"4802",2016-02-06,1,121.619679418936,7,9.375,11,21,"kalt"
"4803",2016-02-06,5,288.583322605663,7,9.375,11,21,"kalt"
"4804",2016-02-06,3,106.75536822121,7,9.375,11,21,"kalt"
"4805",2016-02-06,4,192.27769908181,7,9.375,11,21,"kalt"
"4806",2016-02-07,2,579.707767204789,6,9.75,12,21,"kalt"
"4807",2016-02-07,1,85.2218274039122,6,9.75,12,21,"kalt"
"4808",2016-02-07,4,170.642257444849,6,9.75,12,21,"kalt"
"4809",2016-02-07,5,352.95522789217,6,9.75,12,21,"kalt"
"4810",2016-02-07,3,140.818372036017,6,9.75,12,21,"kalt"
"4811",2016-02-08,4,96.833635728181,7,8.5,16,63,"kalt"
"4812",2016-02-08,1,88.3772693920283,7,8.5,16,63,"kalt"
"4813",2016-02-08,3,102.447839075974,7,8.5,16,63,"kalt"
"4814",2016-02-08,5,255.243360918052,7,8.5,16,63,"kalt"
"4815",2016-02-08,2,244.238888656956,7,8.5,16,63,"kalt"
"4816",2016-02-09,2,291.262085727926,5,6.75,15,61,"kalt"
"4817",2016-02-09,5,297.961151843249,5,6.75,15,61,"kalt"
"4818",2016-02-09,4,153.905138423558,5,6.75,15,61,"kalt"
"4819",2016-02-09,3,87.6022418913691,5,6.75,15,61,"kalt"
"4820",2016-02-09,1,89.5365624321665,5,6.75,15,61,"kalt"
"4821",2016-02-10,3,80.2737824771539,7,3.75,9,61,"kalt"
"4822",2016-02-10,1,64.7482479156876,7,3.75,9,61,"kalt"
"4823",2016-02-10,4,112.819376255663,7,3.75,9,61,"kalt"
"4824",2016-02-10,2,257.330664582919,7,3.75,9,61,"kalt"
"4825",2016-02-10,5,264.725463895975,7,3.75,9,61,"kalt"
"4826",2016-02-11,1,90.7630000858516,7,5.25,7,61,"kalt"
"4827",2016-02-11,3,91.3535120777711,7,5.25,7,61,"kalt"
"4828",2016-02-11,5,238.742990743532,7,5.25,7,61,"kalt"
"4829",2016-02-11,2,297.503299343127,7,5.25,7,61,"kalt"
"4830",2016-02-11,4,213.646592245021,7,5.25,7,61,"kalt"
"4831",2016-02-12,2,240.946116831232,7,3.5,6,61,"kalt"
"4832",2016-02-12,5,248.745906434891,7,3.5,6,61,"kalt"
"4833",2016-02-12,4,108.396239900431,7,3.5,6,61,"kalt"
"4834",2016-02-12,3,69.5290464094912,7,3.5,6,61,"kalt"
"4835",2016-02-12,1,92.3826818576777,7,3.5,6,61,"kalt"
"4836",2016-02-13,3,100.464402718773,6,2,8,20,"kalt"
"4837",2016-02-13,1,124.492562694277,6,2,8,20,"kalt"
"4838",2016-02-13,2,426.139933426771,6,2,8,20,"kalt"
"4839",2016-02-13,4,224.433711584056,6,2,8,20,"kalt"
"4840",2016-02-13,5,316.769995118842,6,2,8,20,"kalt"
"4841",2016-02-14,3,131.727380612779,8,2.875,20,61,"kalt"
"4842",2016-02-14,2,468.275277107278,8,2.875,20,61,"kalt"
"4843",2016-02-14,5,336.658840303804,8,2.875,20,61,"kalt"
"4844",2016-02-14,1,75.4669049257995,8,2.875,20,61,"kalt"
"4845",2016-02-14,4,220.15722489461,8,2.875,20,61,"kalt"
"4846",2016-02-15,3,108.081387650254,8,0.75,14,NA,"kalt"
"4847",2016-02-15,5,249.707515047971,8,0.75,14,NA,"kalt"
"4848",2016-02-15,4,116.618502038729,8,0.75,14,NA,"kalt"
"4849",2016-02-15,1,136.432230966611,8,0.75,14,NA,"kalt"
"4850",2016-02-15,2,290.195276965657,8,0.75,14,NA,"kalt"
"4851",2016-02-16,1,68.0478380664933,0,2.125,5,NA,"kalt"
"4852",2016-02-16,2,275.870590746456,0,2.125,5,NA,"kalt"
"4853",2016-02-16,4,177.333347977201,0,2.125,5,NA,"kalt"
"4854",2016-02-16,3,99.6986074709854,0,2.125,5,NA,"kalt"
"4855",2016-02-16,5,306.515144107154,0,2.125,5,NA,"kalt"
"4856",2016-02-17,4,146.146021592095,1,1.75,10,0,"kalt"
"4857",2016-02-17,1,115.322591894885,1,1.75,10,0,"kalt"
"4858",2016-02-17,3,84.1453099145737,1,1.75,10,0,"kalt"
"4859",2016-02-17,2,282.850720027412,1,1.75,10,0,"kalt"
"4860",2016-02-17,5,320.150911639512,1,1.75,10,0,"kalt"
"4861",2016-02-18,2,328.449175370905,5,1.875,6,10,"kalt"
"4862",2016-02-18,1,130.016478349823,5,1.875,6,10,"kalt"
"4863",2016-02-18,3,101.652557123811,5,1.875,6,10,"kalt"
"4864",2016-02-18,5,290.788498756095,5,1.875,6,10,"kalt"
"4865",2016-02-18,4,153.394623375255,5,1.875,6,10,"kalt"
"4866",2016-02-19,1,121.1062736985,7,3.25,6,61,"kalt"
"4867",2016-02-19,5,294.632772928121,7,3.25,6,61,"kalt"
"4868",2016-02-19,4,152.787510282685,7,3.25,6,61,"kalt"
"4869",2016-02-19,2,322.078092028064,7,3.25,6,61,"kalt"
"4870",2016-02-19,3,92.6908944831849,7,3.25,6,61,"kalt"
"4871",2016-02-20,5,337.413464406758,7,6,12,61,"kalt"
"4872",2016-02-20,1,85.2473137621134,7,6,12,61,"kalt"
"4873",2016-02-20,3,91.426660400694,7,6,12,61,"kalt"
"4874",2016-02-20,4,213.898160134037,7,6,12,61,"kalt"
"4875",2016-02-20,2,443.775109403269,7,6,12,61,"kalt"
"4876",2016-02-21,4,320.052214571435,7,6.875,12,61,"kalt"
"4877",2016-02-21,3,121.873805988119,7,6.875,12,61,"kalt"
"4878",2016-02-21,2,498.815874652613,7,6.875,12,61,"kalt"
"4879",2016-02-21,1,57.7117326850023,7,6.875,12,61,"kalt"
"4880",2016-02-21,5,429.951884660272,7,6.875,12,61,"kalt"
"4881",2016-02-22,4,71.5677280034024,6,5.875,15,61,"kalt"
"4882",2016-02-22,1,64.1054034695987,6,5.875,15,61,"kalt"
"4883",2016-02-22,3,72.3768680167102,6,5.875,15,61,"kalt"
"4884",2016-02-22,5,163.428117167892,6,5.875,15,61,"kalt"
"4885",2016-02-22,2,236.927035507922,6,5.875,15,61,"kalt"
"4886",2016-02-23,2,260.990205479987,4,6.125,17,61,"kalt"
"4887",2016-02-23,4,134.376094213944,4,6.125,17,61,"kalt"
"4888",2016-02-23,3,107.661963735703,4,6.125,17,61,"kalt"
"4889",2016-02-23,5,161.605017964107,4,6.125,17,61,"kalt"
"4890",2016-02-23,1,70.6172908787781,4,6.125,17,61,"kalt"
"4891",2016-02-24,3,83.7317916112599,3,4,15,61,"kalt"
"4892",2016-02-24,5,210.768634223775,3,4,15,61,"kalt"
"4893",2016-02-24,1,85.7581547356481,3,4,15,61,"kalt"
"4894",2016-02-24,2,242.649924353059,3,4,15,61,"kalt"
"4895",2016-02-24,4,64.0301172684115,3,4,15,61,"kalt"
"4896",2016-02-25,5,195.261407386158,6,3.5,10,53,"kalt"
"4897",2016-02-25,3,58.8933306111358,6,3.5,10,53,"kalt"
"4898",2016-02-25,4,60.216970582095,6,3.5,10,53,"kalt"
"4899",2016-02-25,1,115.0558696768,6,3.5,10,53,"kalt"
"4900",2016-02-25,2,237.155536345003,6,3.5,10,53,"kalt"
"4901",2016-02-26,2,254.772713211861,6,3.625,8,NA,"kalt"
"4902",2016-02-26,1,73.6223080391586,6,3.625,8,NA,"kalt"
"4903",2016-02-26,5,187.611048238849,6,3.625,8,NA,"kalt"
"4904",2016-02-26,3,89.2970054722185,6,3.625,8,NA,"kalt"
"4905",2016-02-26,4,54.0670927179698,6,3.625,8,NA,"kalt"
"4906",2016-02-27,5,256.025961748608,4,1.5,5,45,"kalt"
"4907",2016-02-27,2,344.439727506896,4,1.5,5,45,"kalt"
"4908",2016-02-27,1,77.3392765156887,4,1.5,5,45,"kalt"
"4909",2016-02-27,4,85.3879693916251,4,1.5,5,45,"kalt"
"4910",2016-02-27,3,112.734042896824,4,1.5,5,45,"kalt"
"4911",2016-02-28,1,67.9028508038449,1,3.5,6,0,"kalt"
"4912",2016-02-28,2,475.067504097736,1,3.5,6,0,"kalt"
"4913",2016-02-28,5,265.881917043649,1,3.5,6,0,"kalt"
"4914",2016-02-28,3,143.402789700727,1,3.5,6,0,"kalt"
"4915",2016-02-28,4,155.879471819037,1,3.5,6,0,"kalt"
"4916",2016-02-29,5,191.665015079148,7,2.125,10,0,"kalt"
"4917",2016-02-29,1,100.734692257053,7,2.125,10,0,"kalt"
"4918",2016-02-29,2,213.574073422175,7,2.125,10,0,"kalt"
"4919",2016-02-29,3,85.4670939199535,7,2.125,10,0,"kalt"
"4920",2016-02-29,4,57.5785820133328,7,2.125,10,0,"kalt"
"4921",2016-03-01,3,71.0119127390675,5,2.25,8,NA,"kalt"
"4922",2016-03-01,2,227.734771550322,5,2.25,8,NA,"kalt"
"4923",2016-03-01,1,94.4073594599461,5,2.25,8,NA,"kalt"
"4924",2016-03-01,5,180.928311589106,5,2.25,8,NA,"kalt"
"4925",2016-03-01,4,93.4974094031413,5,2.25,8,NA,"kalt"
"4926",2016-03-02,4,74.8849594920968,7,5,16,63,"kalt"
"4927",2016-03-02,1,76.3795550110334,7,5,16,63,"kalt"
"4928",2016-03-02,3,93.7217542076897,7,5,16,63,"kalt"
"4929",2016-03-02,2,222.095648232034,7,5,16,63,"kalt"
"4930",2016-03-02,5,164.355534894709,7,5,16,63,"kalt"
"4931",2016-03-03,2,229.046716982771,7,4.75,5,21,"kalt"
"4932",2016-03-03,1,116.797066860726,7,4.75,5,21,"kalt"
"4933",2016-03-03,3,88.9616745803378,7,4.75,5,21,"kalt"
"4934",2016-03-03,4,53.3398566608189,7,4.75,5,21,"kalt"
"4935",2016-03-03,5,154.985702571168,7,4.75,5,21,"kalt"
"4936",2016-03-04,1,100.459635238409,2,3.875,9,10,"kalt"
"4937",2016-03-04,2,219.883104831763,2,3.875,9,10,"kalt"
"4938",2016-03-04,3,98.7464106170893,2,3.875,9,10,"kalt"
"4939",2016-03-04,4,54.3096350622408,2,3.875,9,10,"kalt"
"4940",2016-03-04,5,189.909787668708,2,3.875,9,10,"kalt"
"4941",2016-03-05,5,183.665499323068,8,3.25,5,61,"kalt"
"4942",2016-03-05,3,105.454582350578,8,3.25,5,61,"kalt"
"4943",2016-03-05,2,307.355804230078,8,3.25,5,61,"kalt"
"4944",2016-03-05,4,87.0021007839086,8,3.25,5,61,"kalt"
"4945",2016-03-05,1,126.558308460523,8,3.25,5,61,"kalt"
"4946",2016-03-06,2,424.997870111198,7,4.5,11,10,"kalt"
"4947",2016-03-06,5,237.73551437776,7,4.5,11,10,"kalt"
"4948",2016-03-06,1,63.6973176810197,7,4.5,11,10,"kalt"
"4949",2016-03-06,4,89.9769028362655,7,4.5,11,10,"kalt"
"4950",2016-03-06,3,125.253628707352,7,4.5,11,10,"kalt"
"4951",2016-03-07,3,104.963466896837,6,4.75,10,20,"kalt"
"4952",2016-03-07,1,100.739810297883,6,4.75,10,20,"kalt"
"4953",2016-03-07,2,261.046920938025,6,4.75,10,20,"kalt"
"4954",2016-03-07,4,59.3154655481707,6,4.75,10,20,"kalt"
"4955",2016-03-07,5,223.487676344186,6,4.75,10,20,"kalt"
"4956",2016-03-08,5,254.230927805738,6,5,10,61,"kalt"
"4957",2016-03-08,1,121.47081943624,6,5,10,61,"kalt"
"4958",2016-03-08,4,86.237361671157,6,5,10,61,"kalt"
"4959",2016-03-08,3,73.2317211493194,6,5,10,61,"kalt"
"4960",2016-03-08,2,266.517131416557,6,5,10,61,"kalt"
"4961",2016-03-09,1,134.50464200454,0,6.75,9,5,"kalt"
"4962",2016-03-09,2,271.328765064048,0,6.75,9,5,"kalt"
"4963",2016-03-09,3,112.702195949417,0,6.75,9,5,"kalt"
"4964",2016-03-09,5,259.677695472758,0,6.75,9,5,"kalt"
"4965",2016-03-10,2,293.908820913272,8,4.375,11,10,"kalt"
"4966",2016-03-10,5,229.760403843279,8,4.375,11,10,"kalt"
"4967",2016-03-10,1,144.670919387674,8,4.375,11,10,"kalt"
"4968",2016-03-10,4,59.7788825664352,8,4.375,11,10,"kalt"
"4969",2016-03-10,3,60.8341417156009,8,4.375,11,10,"kalt"
"4970",2016-03-11,3,91.4520450012182,8,3.5,11,NA,"kalt"
"4971",2016-03-11,4,84.0911815561759,8,3.5,11,NA,"kalt"
"4972",2016-03-11,2,254.5335408235,8,3.5,11,NA,"kalt"
"4973",2016-03-11,5,240.691258075457,8,3.5,11,NA,"kalt"
"4974",2016-03-11,1,147.967084273896,8,3.5,11,NA,"kalt"
"4975",2016-03-12,4,64.8612566543002,8,2.75,7,0,"kalt"
"4976",2016-03-12,2,369.210704930203,8,2.75,7,0,"kalt"
"4977",2016-03-12,5,257.066009798004,8,2.75,7,0,"kalt"
"4978",2016-03-12,3,123.879594747325,8,2.75,7,0,"kalt"
"4979",2016-03-12,1,156.983737754714,8,2.75,7,0,"kalt"
"4980",2016-03-13,3,141.827571462778,8,0.875,8,10,"kalt"
"4981",2016-03-13,1,85.1258324563042,8,0.875,8,10,"kalt"
"4982",2016-03-13,5,358.149041587833,8,0.875,8,10,"kalt"
"4983",2016-03-13,2,457.374192354555,8,0.875,8,10,"kalt"
"4984",2016-03-13,4,122.358145037394,8,0.875,8,10,"kalt"
"4985",2016-03-14,1,82.3443055655689,8,5,8,10,"kalt"
"4986",2016-03-14,5,216.472813308732,8,5,8,10,"kalt"
"4987",2016-03-14,4,65.7551183672035,8,5,8,10,"kalt"
"4988",2016-03-14,2,248.430200784947,8,5,8,10,"kalt"
"4989",2016-03-14,3,106.168003108515,8,5,8,10,"kalt"
"4990",2016-03-15,5,277.612340356285,5,5.75,12,61,"kalt"
"4991",2016-03-15,4,78.5327059559345,5,5.75,12,61,"kalt"
"4992",2016-03-15,2,274.617100464435,5,5.75,12,61,"kalt"
"4993",2016-03-15,1,135.410674142097,5,5.75,12,61,"kalt"
"4994",2016-03-15,3,85.1205684450089,5,5.75,12,61,"kalt"
"4995",2016-03-16,1,149.729711282462,1,6.375,11,0,"kalt"
"4996",2016-03-16,5,239.608116730981,1,6.375,11,0,"kalt"
"4997",2016-03-16,2,284.674093245276,1,6.375,11,0,"kalt"
"4998",2016-03-16,3,103.320840659689,1,6.375,11,0,"kalt"
"4999",2016-03-16,4,74.3282044980244,1,6.375,11,0,"kalt"
"5000",2016-03-17,4,76.6750730683855,0,9.25,12,0,"kalt"
"5001",2016-03-17,3,102.115552422329,0,9.25,12,0,"kalt"
"5002",2016-03-17,1,171.39484313798,0,9.25,12,0,"kalt"
"5003",2016-03-17,5,259.197413669464,0,9.25,12,0,"kalt"
"5004",2016-03-17,2,292.66701959477,0,9.25,12,0,"kalt"
"5005",2016-03-18,2,271.254945413232,8,5.375,9,21,"kalt"
"5006",2016-03-18,3,83.2732058217668,8,5.375,9,21,"kalt"
"5007",2016-03-18,4,85.0144032931207,8,5.375,9,21,"kalt"
"5008",2016-03-18,1,107.770107847376,8,5.375,9,21,"kalt"
"5009",2016-03-18,5,310.248622540004,8,5.375,9,21,"kalt"
"5010",2016-03-19,1,123.305215643708,7,6,15,45,"kalt"
"5011",2016-03-19,5,319.459082188137,7,6,15,45,"kalt"
"5012",2016-03-19,4,82.3119212358549,7,6,15,45,"kalt"
"5013",2016-03-19,3,139.178861828601,7,6,15,45,"kalt"
"5014",2016-03-19,2,380.23741771866,7,6,15,45,"kalt"
"5015",2016-03-20,1,60.1580699950504,6,8.625,15,61,"kalt"
"5016",2016-03-20,2,527.51544193685,6,8.625,15,61,"kalt"
"5017",2016-03-20,3,184.166261199202,6,8.625,15,61,"kalt"
"5018",2016-03-20,5,351.534522494821,6,8.625,15,61,"kalt"
"5019",2016-03-20,4,106.4494715151,6,8.625,15,61,"kalt"
"5020",2016-03-21,1,111.594469309437,7,7.5,19,61,"kalt"
"5021",2016-03-21,2,270.390507218686,7,7.5,19,61,"kalt"
"5022",2016-03-21,5,279.296769510573,7,7.5,19,61,"kalt"
"5023",2016-03-21,3,112.199506864566,7,7.5,19,61,"kalt"
"5024",2016-03-21,4,75.4092115243714,7,7.5,19,61,"kalt"
"5025",2016-03-22,1,123.498900492749,7,8.125,13,61,"kalt"
"5026",2016-03-22,5,269.214268402338,7,8.125,13,61,"kalt"
"5027",2016-03-22,2,305.474521378648,7,8.125,13,61,"kalt"
"5028",2016-03-22,4,64.4622775695536,7,8.125,13,61,"kalt"
"5029",2016-03-22,3,106.189967034507,7,8.125,13,61,"kalt"
"5030",2016-03-23,2,328.778860928535,1,9.125,13,NA,"kalt"
"5031",2016-03-23,3,108.098676775929,1,9.125,13,NA,"kalt"
"5032",2016-03-23,5,278.851630298633,1,9.125,13,NA,"kalt"
"5033",2016-03-23,1,170.980616905401,1,9.125,13,NA,"kalt"
"5034",2016-03-23,4,54.9613227217267,1,9.125,13,NA,"kalt"
"5035",2016-03-26,5,481.654957864093,1,9.75,9,0,"kalt"
"5036",2016-03-26,2,603.695640303816,1,9.75,9,0,"kalt"
"5037",2016-03-26,3,284.681250764875,1,9.75,9,0,"kalt"
"5038",2016-03-26,4,58.5372758928461,1,9.75,9,0,"kalt"
