"","Datum","Wochentag","Sonntag","Samstag","Monat","Weihnachtsmarkt","Feiertage","Ferien","Monat_1","Ware_1","Ware_2","Ware_3","Ware_4","Ware_5","Ware_6","Gesamtumsatz","weihnachtsfeiertag_25","weihnachtsfeiertag_26","weihnachtsfeiertag_27","neujahrstage"
"1097",2016-07-01,6,0,0,7,0,0,0,0,114.4323318,359.9552669,148.8453044,78.9703185,232.6327166,NA,NA,NA,NA,NA,NA
"1098",2016-07-02,7,0,1,7,0,0,0,0,151.5305887,458.0466562,235.678452,117.8675954,321.4412006,NA,NA,NA,NA,NA,NA
"1099",2016-07-03,1,1,0,7,0,0,0,0,69.22087256,549.8017081,198.5757248,85.28393739,318.0005004,NA,NA,NA,NA,NA,NA
"1100",2016-07-04,2,0,0,7,0,0,0,0,162.3117285,366.0529109,101.501373,92.22667174,240.33173,NA,NA,NA,NA,NA,NA
"1101",2016-07-05,3,0,0,7,0,0,0,0,99.53593186,390.2903764,139.6034042,71.50424206,259.8476484,NA,NA,NA,NA,NA,NA
"1102",2016-07-06,4,0,0,7,0,0,0,0,108.9400009,423.1190964,164.3490996,98.00093466,319.4446688,NA,NA,NA,NA,NA,NA
"1103",2016-07-07,5,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",2016-07-08,6,0,0,7,0,0,0,0,127.2479315,406.8442688,157.8768788,102.536382,267.526274,NA,NA,NA,NA,NA,NA
"1105",2016-07-09,7,0,1,7,0,0,0,0,115.8113536,411.1843044,246.8793879,95.56645805,284.6248338,NA,NA,NA,NA,NA,NA
"1106",2016-07-10,1,1,0,7,0,0,0,0,74.7486672,603.8622759,216.5857039,121.0036518,245.9104213,NA,NA,NA,NA,NA,NA
"1107",2016-07-11,2,0,0,7,0,0,0,0,143.2980396,434.1207751,179.2788761,86.12981679,270.4337452,NA,NA,NA,NA,NA,NA
"1108",2016-07-12,3,0,0,7,0,0,0,0,98.8521438,442.540105,170.2308757,88.84088239,272.3657805,NA,NA,NA,NA,NA,NA
"1109",2016-07-13,4,0,0,7,0,0,0,0,136.9059684,441.1542484,179.9073647,75.83909992,290.707276,NA,NA,NA,NA,NA,NA
"1110",2016-07-14,5,0,0,7,0,0,0,0,116.1261773,477.9046682,218.8016907,73.49694852,247.4132342,NA,NA,NA,NA,NA,NA
"1111",2016-07-15,6,0,0,7,0,0,0,0,132.6999438,455.6154457,188.3101248,90.35280916,245.2961275,NA,NA,NA,NA,NA,NA
"1112",2016-07-16,7,0,1,7,0,0,0,0,157.2216283,501.5875588,223.2923332,82.46391507,341.7191751,NA,NA,NA,NA,NA,NA
"1113",2016-07-17,1,1,0,7,0,0,0,0,42.88587824,666.5279467,240.984092,97.86189319,297.6549154,NA,NA,NA,NA,NA,NA
"1114",2016-07-18,2,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",2016-07-19,3,0,0,7,0,0,0,0,110.7154402,498.5315305,231.3020418,102.6016709,302.7945196,NA,NA,NA,NA,NA,NA
"1116",2016-07-20,4,0,0,7,0,0,0,0,104.1326608,504.9110908,225.9472548,87.23752414,252.1853771,NA,NA,NA,NA,NA,NA
"1117",2016-07-21,5,0,0,7,0,0,0,0,131.7840608,518.0569635,214.7959151,77.11660011,225.1397552,NA,NA,NA,NA,NA,NA
"1118",2016-07-22,6,0,0,7,0,0,0,0,113.4070104,552.60602,218.1937245,66.48755504,244.4928338,NA,NA,NA,NA,NA,NA
"1119",2016-07-23,7,0,1,7,0,0,0,0,146.4649458,649.6736257,300.4026066,76.05039161,305.5454065,NA,NA,NA,NA,NA,NA
"1120",2016-07-24,1,1,0,7,0,0,0,0,92.78791822,642.6715453,257.1792729,85.8607134,301.4469182,NA,NA,NA,NA,NA,NA
"1121",2016-07-25,2,0,0,7,0,0,1,0,185.227061,578.1443916,282.7294234,116.9143987,270.8028526,NA,NA,NA,NA,NA,NA
"1122",2016-07-26,3,0,0,7,0,0,1,0,192.3817705,591.4052939,311.1862063,71.30373447,347.1476132,NA,NA,NA,NA,NA,NA
"1123",2016-07-27,4,0,0,7,0,0,1,0,159.9971225,599.4708008,296.7873176,108.2896737,274.0369192,NA,NA,NA,NA,NA,NA
"1124",2016-07-28,5,0,0,7,0,0,1,0,164.3542958,589.8184726,339.7721205,65.53289537,319.5520659,NA,NA,NA,NA,NA,NA
"1125",2016-07-29,6,0,0,7,0,0,1,0,177.6701848,585.7373753,313.0511277,64.87478042,306.1762626,NA,NA,NA,NA,NA,NA
"1126",2016-07-30,7,0,1,7,0,0,1,0,166.6014269,654.881851,396.9780022,83.68294505,271.1441119,NA,NA,NA,NA,NA,NA
"1127",2016-07-31,1,1,0,7,0,0,1,0,91.36051211,705.2706311,352.7211783,77.091226,339.5367266,NA,NA,NA,NA,NA,NA
"1128",2016-08-01,2,0,0,8,0,0,1,0,161.4435742,612.2438555,315.8671168,191.1001791,334.3756558,NA,NA,NA,NA,NA,NA
"1129",2016-08-02,3,0,0,8,0,0,1,0,135.7219546,640.3592885,307.1958897,70.11830167,291.774754,NA,NA,NA,NA,NA,NA
"1130",2016-08-03,4,0,0,8,0,0,1,0,160.9264035,546.6813243,324.0631607,70.57545867,303.6900152,NA,NA,NA,NA,NA,NA
"1131",2016-08-04,5,0,0,8,0,0,1,0,190.1380481,572.9375007,294.9539561,104.2046582,266.8894843,NA,NA,NA,NA,NA,NA
"1132",2016-08-05,6,0,0,8,0,0,1,0,156.9561054,582.1390474,307.3666109,87.00397286,300.234944,NA,NA,NA,NA,NA,NA
"1133",2016-08-06,7,0,1,8,0,0,1,0,175.2825741,627.3998793,326.032069,75.28878769,352.3967726,NA,NA,NA,NA,NA,NA
"1134",2016-08-07,1,1,0,8,0,0,1,0,71.89910062,717.6301426,327.052754,94.99681105,388.3957801,NA,NA,NA,NA,NA,NA
"1135",2016-08-08,2,0,0,8,0,0,1,0,164.1857398,590.3646393,277.8813424,114.2661349,376.1083311,NA,NA,NA,NA,NA,NA
"1136",2016-08-09,3,0,0,8,0,0,1,0,168.3924915,614.0576559,320.6514902,175.7770256,323.2010342,NA,NA,NA,NA,NA,NA
"1137",2016-08-10,4,0,0,8,0,0,1,0,146.1084447,591.248087,315.4201543,74.01207121,406.1827888,NA,NA,NA,NA,NA,NA
"1138",2016-08-11,5,0,0,8,0,0,1,0,155.4451905,598.8983386,312.9984252,90.44876248,434.05348,NA,NA,NA,NA,NA,NA
"1139",2016-08-12,6,0,0,8,0,0,1,0,172.77218,628.5405575,316.4125193,80.99558818,360.020079,NA,NA,NA,NA,NA,NA
"1140",2016-08-13,7,0,1,8,0,0,1,0,242.0429876,738.2690092,402.8605672,72.72190326,456.2998338,NA,NA,NA,NA,NA,NA
"1141",2016-08-14,1,1,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",2016-08-15,2,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",2016-08-16,3,0,0,8,0,0,1,0,111.2675776,563.2455397,268.715043,97.15733274,307.3444752,NA,NA,NA,NA,NA,NA
"1144",2016-08-17,4,0,0,8,0,0,1,0,133.7241132,580.9599846,274.1523479,111.5560313,274.043113,NA,NA,NA,NA,NA,NA
"1145",2016-08-18,5,0,0,8,0,0,1,0,166.4912935,517.6632845,287.7657471,81.58082779,256.0266278,NA,NA,NA,NA,NA,NA
"1146",2016-08-19,6,0,0,8,0,0,1,0,163.4394897,547.8146074,264.579772,83.36544966,323.8198371,NA,NA,NA,NA,NA,NA
"1147",2016-08-20,7,0,1,8,0,0,1,0,168.3830749,727.8281386,383.2986678,74.08033376,381.5646475,NA,NA,NA,NA,NA,NA
"1148",2016-08-21,1,1,0,8,0,0,1,0,64.02963759,611.9692636,259.5852751,55.63952614,376.667003,NA,NA,NA,NA,NA,NA
"1149",2016-08-22,2,0,0,8,0,0,1,0,132.2187078,503.3221643,138.3366984,63.96490272,227.8517834,NA,NA,NA,NA,NA,NA
"1150",2016-08-23,3,0,0,8,0,0,1,0,100.7976387,394.5917255,184.1703671,75.38134657,259.9183852,NA,NA,NA,NA,NA,NA
"1151",2016-08-24,4,0,0,8,0,0,1,0,128.0316895,421.315,170.3532208,151.7095184,294.5797653,NA,NA,NA,NA,NA,NA
"1152",2016-08-25,5,0,0,8,0,0,1,0,131.8980416,423.336574,181.8421188,81.293499,246.3727305,NA,NA,NA,NA,NA,NA
"1153",2016-08-26,6,0,0,8,0,0,1,0,113.8576517,457.3089602,166.4020645,91.74361182,298.4714911,NA,NA,NA,NA,NA,NA
"1154",2016-08-27,7,0,1,8,0,0,1,0,143.7280503,591.8394254,277.9031003,78.49406319,431.8834482,NA,NA,NA,NA,NA,NA
"1155",2016-08-28,1,1,0,8,0,0,1,0,64.0609472,601.7505892,256.1767626,73.56377313,343.4034595,NA,NA,NA,NA,NA,NA
"1156",2016-08-29,2,0,0,8,0,0,1,0,117.0935422,375.0617121,136.2965752,59.06577095,250.8001462,NA,NA,NA,NA,NA,NA
"1157",2016-08-30,3,0,0,8,0,0,1,0,146.2362495,363.2358877,160.3363218,94.88257701,273.453181,NA,NA,NA,NA,NA,NA
"1158",2016-08-31,4,0,0,8,0,0,1,0,133.3330374,365.2143937,163.4967031,117.0269028,269.0800657,NA,NA,NA,NA,NA,NA
"1159",2016-09-01,5,0,0,9,0,0,1,0,134.0593805,414.9570007,184.329861,75.99637636,280.6569107,NA,NA,NA,NA,NA,NA
"1160",2016-09-02,6,0,0,9,0,0,1,0,85.20459716,387.2120259,161.9324377,81.78779217,307.4860446,NA,NA,NA,NA,NA,NA
"1161",2016-09-03,7,0,1,9,0,0,1,0,167.8202791,448.5087736,269.4839312,65.93126155,315.3975788,NA,NA,NA,NA,NA,NA
"1162",2016-09-04,1,1,0,9,0,0,0,0,63.50136842,504.6326579,221.5802859,64.35300383,248.4461519,NA,NA,NA,NA,NA,NA
"1163",2016-09-05,2,0,0,9,0,0,0,0,162.9844902,359.1227207,126.4570964,84.63948772,227.3699469,NA,NA,NA,NA,NA,NA
"1164",2016-09-06,3,0,0,9,0,0,0,0,95.84111443,377.6346341,122.4866887,151.276509,257.2782997,NA,NA,NA,NA,NA,NA
"1165",2016-09-07,4,0,0,9,0,0,0,0,109.4554208,335.2037096,125.9011747,103.9850839,214.6066534,NA,NA,NA,NA,NA,NA
"1166",2016-09-08,5,0,0,9,0,0,0,0,125.0919094,414.0472018,123.5585129,70.32543042,256.5952347,NA,NA,NA,NA,NA,NA
"1167",2016-09-09,6,0,0,9,0,0,0,0,148.877334,388.2119176,152.1381334,58.54813267,320.3071898,NA,NA,NA,NA,NA,NA
"1168",2016-09-10,7,0,1,9,0,0,0,0,140.3767872,507.6899037,280.0094624,85.82469915,261.8239434,NA,NA,NA,NA,NA,NA
"1169",2016-09-11,1,1,0,9,0,0,0,0,85.73576766,545.1768316,209.9605759,56.42755026,277.1423892,NA,NA,NA,NA,NA,NA
"1170",2016-09-12,2,0,0,9,0,0,0,0,129.2961547,360.2180155,155.4716054,85.13237117,253.8372918,NA,NA,NA,NA,NA,NA
"1171",2016-09-13,3,0,0,9,0,0,0,0,110.1654911,357.8094608,176.2519446,108.1045485,224.0640106,NA,NA,NA,NA,NA,NA
"1172",2016-09-14,4,0,0,9,0,0,0,0,101.5068868,362.7294639,151.8638111,90.10889345,256.2971216,NA,NA,NA,NA,NA,NA
"1173",2016-09-15,5,0,0,9,0,0,0,0,139.0384896,349.3800706,135.2885188,89.5375676,219.8305347,NA,NA,NA,NA,NA,NA
"1174",2016-09-16,6,0,0,9,0,0,0,0,82.9657291,351.8935805,161.7528819,81.40580615,296.1990406,NA,NA,NA,NA,NA,NA
"1175",2016-09-17,7,0,1,9,0,0,0,0,120.7865995,407.1854837,215.0464405,53.31698202,314.548532,NA,NA,NA,NA,NA,NA
"1176",2016-09-18,1,1,0,9,0,0,0,0,93.16086238,480.5425813,197.3078531,67.75111869,355.7231541,NA,NA,NA,NA,NA,NA
"1177",2016-09-19,2,0,0,9,0,0,0,0,114.6974104,348.6104764,122.5363936,69.54849048,236.033843,NA,NA,NA,NA,NA,NA
"1178",2016-09-20,3,0,0,9,0,0,0,0,147.0449409,328.4793957,131.2144011,82.15279972,298.7042453,NA,NA,NA,NA,NA,NA
"1179",2016-09-21,4,0,0,9,0,0,0,0,113.8356733,320.7513627,118.5739782,180.5704607,247.3273016,NA,NA,NA,NA,NA,NA
"1180",2016-09-22,5,0,0,9,0,0,0,0,124.0633502,333.4917109,121.8127939,73.15408111,246.2384764,NA,NA,NA,NA,NA,NA
"1181",2016-09-23,6,0,0,9,0,0,0,0,123.2035672,334.8353401,114.7848337,78.03164121,305.7136892,NA,NA,NA,NA,NA,NA
"1182",2016-09-24,7,0,1,9,0,0,0,0,124.76038,382.8846613,147.4034473,56.57341841,236.6849789,NA,NA,NA,NA,NA,NA
"1183",2016-09-25,1,1,0,9,0,0,0,0,50.70098349,467.8627722,171.2980998,77.10641448,324.3397981,NA,NA,NA,NA,NA,NA
"1184",2016-09-26,2,0,0,9,0,0,0,0,100.6870074,288.9249726,100.656797,66.75880491,200.7295755,NA,NA,NA,NA,NA,NA
"1185",2016-09-27,3,0,0,9,0,0,0,0,124.3801181,308.4302744,106.8241795,65.32956409,219.6910257,NA,NA,NA,NA,NA,NA
"1186",2016-09-28,4,0,0,9,0,0,0,0,120.1316249,276.9574751,108.0525405,129.902768,281.3317373,NA,NA,NA,NA,NA,NA
"1187",2016-09-29,5,0,0,9,0,0,0,0,106.899462,304.6393931,113.0541461,68.24740239,209.3236402,NA,NA,NA,NA,NA,NA
"1188",2016-09-30,6,0,0,9,0,0,0,0,126.3668002,292.0541547,129.2692601,62.57753423,193.213491,NA,NA,NA,NA,NA,NA
"1189",2016-10-01,7,0,1,10,0,0,0,0,173.9380694,422.4628803,166.9639998,43.21600579,241.9487348,NA,NA,NA,NA,NA,NA
"1190",2016-10-02,1,1,0,10,0,0,0,0,56.30040911,562.1254679,186.7323604,37.13061989,262.2997737,NA,NA,NA,NA,NA,NA
"1191",2016-10-03,2,0,0,10,0,1,0,0,62.17464953,484.6360325,182.4438592,82.60378451,349.3118055,NA,NA,NA,NA,NA,NA
"1192",2016-10-04,3,0,0,10,0,0,0,0,172.4467383,334.85569,123.4157267,75.88432107,240.2770455,NA,NA,NA,NA,NA,NA
"1193",2016-10-05,4,0,0,10,0,0,0,0,114.5741363,313.3301038,120.6242725,114.122887,233.9622588,NA,NA,NA,NA,NA,NA
"1194",2016-10-06,5,0,0,10,0,0,0,0,136.9459577,345.113525,101.6016366,98.64647078,221.2805568,NA,NA,NA,NA,NA,NA
"1195",2016-10-07,6,0,0,10,0,0,0,0,134.611025,383.2042349,141.9341631,65.93109429,217.7621426,NA,NA,NA,NA,NA,NA
"1196",2016-10-08,7,0,1,10,0,0,0,0,147.667892,366.932903,159.0434615,65.5482235,227.0948095,NA,NA,NA,NA,NA,NA
"1197",2016-10-09,1,1,0,10,0,0,0,0,53.31560878,496.8109744,181.6931823,73.03185773,204.5645665,NA,NA,NA,NA,NA,NA
"1198",2016-10-10,2,0,0,10,0,0,0,0,130.880964,380.1534583,144.6193348,56.18986088,272.0964601,NA,NA,NA,NA,NA,NA
"1199",2016-10-11,3,0,0,10,0,0,0,0,85.48017576,376.5738666,193.4570925,68.03104343,250.286651,NA,NA,NA,NA,NA,NA
"1200",2016-10-12,4,0,0,10,0,0,0,0,98.03611556,344.0705424,159.0624875,158.4681795,294.0437574,NA,NA,NA,NA,NA,NA
"1201",2016-10-13,5,0,0,10,0,0,0,0,148.1859091,373.7734643,147.744752,71.32076995,241.4117914,NA,NA,NA,NA,NA,NA
"1202",2016-10-14,6,0,0,10,0,0,0,0,93.8261887,362.8918966,166.322171,74.87094204,200.9468344,NA,NA,NA,NA,NA,NA
"1203",2016-10-15,7,0,1,10,0,0,0,0,132.8946472,419.7580554,189.0273582,54.43641801,232.5657189,NA,NA,NA,NA,NA,NA
"1204",2016-10-16,1,1,0,10,0,0,0,0,74.55345272,531.4450031,213.1362831,67.80596768,225.5952723,NA,NA,NA,NA,NA,NA
"1205",2016-10-17,2,0,0,10,0,0,1,0,120.5478561,384.7716618,158.1511134,49.4876099,255.7354103,NA,NA,NA,NA,NA,NA
"1206",2016-10-18,3,0,0,10,0,0,1,0,110.3613563,401.4188656,149.4508879,82.55545941,228.6003506,NA,NA,NA,NA,NA,NA
"1207",2016-10-19,4,0,0,10,0,0,1,0,110.2177329,413.5094585,139.3928097,122.3930923,236.4724557,NA,NA,NA,NA,NA,NA
"1208",2016-10-20,5,0,0,10,0,0,1,0,115.8664761,361.3999408,163.5895299,64.67641065,243.2076578,NA,NA,NA,NA,NA,NA
"1209",2016-10-21,6,0,0,10,0,0,1,0,114.3400239,344.2845921,157.1541952,85.68267795,228.8236123,NA,NA,NA,NA,NA,NA
"1210",2016-10-22,7,0,1,10,0,0,1,0,160.1037778,362.9989375,142.6285234,37.73565523,247.988385,NA,NA,NA,NA,NA,NA
"1211",2016-10-23,1,1,0,10,0,0,1,0,71.39268486,432.0756538,184.3024638,53.50042549,318.5314762,NA,NA,NA,NA,NA,NA
"1212",2016-10-24,2,0,0,10,0,0,1,0,101.614371,283.9002748,91.66134344,38.95284256,151.2916547,NA,NA,NA,NA,NA,NA
"1213",2016-10-25,3,0,0,10,0,0,1,0,74.5196203,275.2145265,91.41745968,140.1366103,233.0379545,NA,NA,NA,NA,NA,NA
"1214",2016-10-26,4,0,0,10,0,0,1,0,75.17811534,289.4269129,124.8149944,94.56285146,227.3502664,NA,NA,NA,NA,NA,NA
"1215",2016-10-27,5,0,0,10,0,0,1,0,107.497901,270.9348981,81.30837366,61.14859049,146.8201866,NA,NA,NA,NA,NA,NA
"1216",2016-10-28,6,0,0,10,0,0,1,0,125.5692316,259.6596122,84.2028059,63.64039057,177.4021343,NA,NA,NA,NA,NA,NA
"1217",2016-10-29,7,0,1,10,0,0,1,0,151.4131029,302.1261633,110.5980124,56.71516758,233.4692529,NA,NA,NA,NA,NA,NA
"1218",2016-10-30,1,1,0,10,0,0,0,0,68.38275884,473.2839978,141.9010757,84.35985887,189.6845812,NA,NA,NA,NA,NA,NA
"1219",2016-10-31,2,0,0,10,0,0,0,0,116.8600318,326.8769817,116.9579392,95.06649535,206.8019355,NA,NA,NA,NA,NA,NA
"1220",2016-11-01,3,0,0,11,0,0,0,0,109.2729415,247.262324,101.4445847,47.06743154,239.6366446,NA,NA,NA,NA,NA,NA
"1221",2016-11-02,4,0,0,11,0,0,0,0,98.54577062,258.6305293,90.82024439,61.40772358,222.4472331,NA,NA,NA,NA,NA,NA
"1222",2016-11-03,5,0,0,11,0,0,0,0,146.2328194,279.9713505,111.8191617,42.66121285,188.2912834,NA,NA,NA,NA,NA,NA
"1223",2016-11-04,6,0,0,11,0,0,0,0,97.30094474,243.5456078,122.5552352,49.53162967,248.1861831,NA,NA,NA,NA,NA,NA
"1224",2016-11-05,7,0,1,11,0,0,0,0,109.2289223,281.8177514,115.6383119,50.77064766,187.5868283,NA,NA,NA,NA,NA,NA
"1225",2016-11-06,1,1,0,11,0,0,0,0,95.26777784,460.2302292,142.8546241,76.17289455,228.4669003,NA,NA,NA,NA,NA,NA
"1226",2016-11-07,2,0,0,11,0,0,0,0,95.94290464,255.6483287,98.46156388,59.60247651,188.052534,NA,NA,NA,NA,NA,NA
"1227",2016-11-08,3,0,0,11,0,0,0,0,98.6134474,204.1692877,79.88575146,92.77818043,155.2500184,NA,NA,NA,NA,NA,NA
"1228",2016-11-09,4,0,0,11,0,0,0,0,102.8007786,225.6254094,76.8691466,85.84756516,216.2905467,NA,NA,NA,NA,NA,NA
"1229",2016-11-10,5,0,0,11,0,0,0,0,104.9442373,222.9529355,73.25326129,72.55144288,156.3484423,NA,NA,NA,NA,NA,NA
"1230",2016-11-11,6,0,0,11,0,0,0,0,79.76250741,248.4965127,81.10401421,73.35400619,208.6519038,NA,NA,NA,NA,NA,NA
"1231",2016-11-12,7,0,1,11,0,0,0,0,138.8278281,334.9775224,113.4799868,204.6323502,279.6510177,NA,NA,NA,NA,NA,NA
"1232",2016-11-13,1,1,0,11,0,0,0,0,55.44194521,474.0670206,155.8291695,57.12735347,315.7712207,NA,NA,NA,NA,NA,NA
"1233",2016-11-14,2,0,0,11,0,0,0,0,107.9751345,241.8721225,75.99763456,97.31469191,173.7932825,NA,NA,NA,NA,NA,NA
"1234",2016-11-15,3,0,0,11,0,0,0,0,97.52155963,226.5977063,84.5049657,48.36376689,190.0636128,NA,NA,NA,NA,NA,NA
"1235",2016-11-16,4,0,0,11,0,0,0,0,131.9974479,223.9105314,93.2104516,61.48292508,193.8496451,NA,NA,NA,NA,NA,NA
"1236",2016-11-17,5,0,0,11,0,0,0,0,120.9997642,217.3534818,106.0926743,44.26043721,219.9336336,NA,NA,NA,NA,NA,NA
"1237",2016-11-18,6,0,0,11,0,0,0,0,125.6202316,251.9404272,64.31707264,114.5238874,181.2460638,NA,NA,NA,NA,NA,NA
"1238",2016-11-19,7,0,1,11,0,0,0,0,98.48351521,241.3692899,116.8298454,230.1367266,203.2530885,NA,NA,NA,NA,NA,NA
"1239",2016-11-20,1,1,0,11,0,0,0,0,52.44249525,401.6054857,142.3850197,72.57232724,244.9177429,NA,NA,NA,NA,NA,NA
"1240",2016-11-21,2,0,0,11,0,0,0,0,121.3787448,269.2432625,98.3336066,37.22333033,182.9951096,NA,NA,NA,NA,NA,NA
"1241",2016-11-22,3,0,0,11,0,0,0,0,87.27311176,291.5958736,101.2369857,88.74090013,183.5092144,NA,NA,NA,NA,NA,NA
"1242",2016-11-23,4,0,0,11,0,0,0,0,91.34088744,228.7284259,91.49093331,63.81468569,186.9271852,NA,NA,NA,NA,NA,NA
"1243",2016-11-24,5,0,0,11,0,0,0,0,122.4744322,260.9826006,92.40177375,83.62706644,248.7312338,NA,NA,NA,NA,NA,NA
"1244",2016-11-25,6,0,0,11,0,0,0,0,82.92379726,273.0121019,100.6901632,92.9288104,209.3769767,NA,NA,NA,NA,NA,NA
"1245",2016-11-26,7,0,1,11,0,0,0,0,116.6391765,352.306887,129.9828343,121.1412033,210.8543078,NA,NA,NA,NA,NA,NA
"1246",2016-11-27,1,1,0,11,0,0,0,0,49.7963023,469.4331188,157.081764,56.85766846,300.5465324,NA,NA,NA,NA,NA,NA
"1247",2016-11-28,2,0,0,11,1,0,0,0,112.6587656,250.1968547,93.45311348,88.88362144,195.6989571,NA,NA,NA,NA,NA,NA
"1248",2016-11-29,3,0,0,11,1,0,0,0,103.8700828,267.0353767,89.30403917,67.85616086,199.6338633,NA,NA,NA,NA,NA,NA
"1249",2016-11-30,4,0,0,11,1,0,0,0,128.4565466,269.2848755,85.43121698,83.41632431,156.2436294,NA,NA,NA,NA,NA,NA
"1250",2016-12-01,5,0,0,12,1,0,0,0,107.5388584,289.1763036,85.94949855,134.8921503,143.8299972,NA,NA,NA,NA,NA,NA
"1251",2016-12-02,6,0,0,12,1,0,0,0,94.50387244,251.175708,77.27144333,150.612189,166.9534095,NA,NA,NA,NA,NA,NA
"1252",2016-12-03,7,0,1,12,1,0,0,0,122.4392075,303.7774319,106.2148278,182.721053,208.2482157,NA,NA,NA,NA,NA,NA
"1253",2016-12-04,1,1,0,12,1,0,0,0,70.02530142,425.7760453,125.5145763,58.64637434,237.5419109,NA,NA,NA,NA,NA,NA
"1254",2016-12-05,2,0,0,12,1,0,0,0,119.6360138,248.0230297,95.50905562,91.32827549,166.8230171,NA,NA,NA,NA,NA,NA
"1255",2016-12-06,3,0,0,12,1,0,0,0,98.38682048,242.0265704,70.13431515,71.9063054,178.942242,NA,NA,NA,NA,NA,NA
"1256",2016-12-07,4,0,0,12,1,0,0,0,106.0892852,254.6646307,85.22128869,71.85683478,188.6837232,NA,NA,NA,NA,NA,NA
"1257",2016-12-08,5,0,0,12,1,0,0,0,127.7427911,286.6905466,85.90841571,77.27190871,169.6252796,NA,NA,NA,NA,NA,NA
"1258",2016-12-09,6,0,0,12,1,0,0,0,81.54521248,240.5022423,81.35624813,156.1458282,158.6410625,NA,NA,NA,NA,NA,NA
"1259",2016-12-10,7,0,1,12,1,0,0,0,82.98654123,345.3011454,101.2933198,148.6112598,227.8746817,NA,NA,NA,NA,NA,NA
"1260",2016-12-11,1,1,0,12,1,0,0,0,58.52890542,486.6850955,176.3903873,78.74021863,263.596299,NA,NA,NA,NA,NA,NA
"1261",2016-12-12,2,0,0,12,1,0,0,0,89.54611528,207.6047514,77.67376727,64.4310798,139.5444874,NA,NA,NA,NA,NA,NA
"1262",2016-12-13,3,0,0,12,1,0,0,0,86.18804567,233.7700016,96.77619345,62.108564,167.9077201,NA,NA,NA,NA,NA,NA
"1263",2016-12-14,4,0,0,12,1,0,0,0,75.40395193,221.942272,37.73924542,50.24858609,151.3023911,NA,NA,NA,NA,NA,NA
"1264",2016-12-15,5,0,0,12,1,0,0,0,137.130261,249.8594637,73.69769716,68.70735886,160.8308148,NA,NA,NA,NA,NA,NA
"1265",2016-12-16,6,0,0,12,1,0,0,0,86.02424063,231.8277183,81.08772679,108.5877481,182.7353781,NA,NA,NA,NA,NA,NA
"1266",2016-12-17,7,0,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",2016-12-18,1,1,0,12,1,0,0,0,158.0847614,565.0416648,174.7289984,164.7269683,304.1165043,NA,NA,NA,NA,NA,NA
"1268",2016-12-19,2,0,0,12,1,0,0,0,97.24503883,228.0431204,86.55486235,66.98570196,142.1778175,NA,NA,NA,NA,NA,NA
"1269",2016-12-20,3,0,0,12,1,0,0,0,82.2737745,230.5446602,62.35523658,116.3149014,195.2080517,NA,NA,NA,NA,NA,NA
"1270",2016-12-21,4,0,0,12,1,0,0,0,107.0555268,262.9339749,101.4342619,85.86368163,190.4492516,NA,NA,NA,NA,NA,NA
"1271",2016-12-22,5,0,0,12,1,0,0,0,102.3185942,294.6320867,74.35815099,76.37901257,230.0900059,NA,NA,NA,NA,NA,NA
"1272",2016-12-23,6,0,0,12,0,0,1,0,189.7333798,320.3323203,100.7345752,84.90492527,187.0414334,NA,NA,NA,NA,NA,NA
"1273",2016-12-24,7,0,1,12,0,0,1,0,182.24385,435.4128364,77.61793637,130.7464878,223.4151955,NA,NA,NA,NA,NA,NA
"1274",2016-12-25,1,1,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1275",2016-12-26,2,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"1276",2016-12-27,3,0,0,12,0,0,1,0,132.5349411,353.7977918,127.1782284,161.686427,264.1331017,NA,NA,NA,NA,1,NA
"1277",2016-12-28,4,0,0,12,0,0,1,0,92.60539548,369.8913767,137.5419749,82.05472939,250.057179,NA,NA,NA,NA,NA,NA
"1278",2016-12-29,5,0,0,12,0,0,1,0,281.8090358,412.3456924,128.1927866,72.25933508,229.505612,NA,NA,NA,NA,NA,NA
"1279",2016-12-30,6,0,0,12,0,0,1,0,130.7436785,488.2545998,131.3556938,58.17233334,414.9320114,NA,NA,NA,NA,NA,NA
"1280",2016-12-31,7,0,1,12,0,0,1,0,288.8431057,569.6145871,158.2393028,68.02794234,1705.144205,NA,NA,NA,NA,NA,NA
"1281",2017-01-01,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1282",2017-01-02,2,0,0,1,0,0,1,0,127.9427539,363.7857666,93.03510633,80.44886085,274.0342037,NA,NA,NA,NA,NA,NA
